Date;Natural_Gas_Price;Natura lGasVol.;Crude oilPrice;CrudeoilVol.;CopperPrice;CopperVol.;BitcoinPrice;BitcoinVol;PlatinumPrice;EthereumPrice;EthereumVol.;S&P500Price;Nasdaq100Price;ApplePrice;TeslaPrice;MicrosoftPrice;SilverPrice;SilverVol.;GooglePrice;NvidiaPrice;BerkshirePrice;BerkshireVol.;NetflixPrice;AmazonPrice;MetaVol.;GoldVol.;
13/11/2020;2.995;127130;40.13;338190;3.1805;70;16,324.20;113750;900;476.29;9850000;3,585.15;11,937.84;119.26;136.17;216.51;24.775;60870;88.61;132.97;3,41,754;270;482.84;156.44;276.95;1,886.20;162540
12/11/2020;2.976;126610;41.12;401030;3.148;130;16,294.70;165540;887.6;462.56;9330000;3,537.01;11,827.14;119.21;137.25;215.44;24.306;62740;87.14;134.57;3,36,811;280;486.77;155.51;275.08;1,873.30;209930
11/11/2020;3.031;139900;41.45;443770;3.1375;50;15,695.80;119070;871.8;463.33;15130000;3,572.66;11,892.93;119.49;139.04;216.55;24.267;76990;87.36;134.18;3,41,260;430;490.76;156.87;276.48;1,861.60;215170
10/11/2020;2.949;158190;41.36;457050;3.1595;150;15,303.60;93360;896.3;450.22;20760000;3,545.53;11,624.29;115.97;136.79;211.01;24.462;87440;86.89;127.7;3,43,000;620;480.24;151.75;272.43;1,876.40;264870
9/11/2020;2.859;125980;40.29;622920;3.1595;210;15,327.20;165040;870.4;444.33;28850000;3,550.50;11,830.39;116.32;140.42;218.39;23.701;168830;88.07;136.31;3,30,600;1060;470.5;157.19;278.77;1,854.40;496090
6/11/2020;2.888;186660;37.14;411030;3.157;130;15,577.90;186130;902.8;455.72;6530000;3,509.44;12,091.35;118.69;143.32;223.72;25.662;114860;87.99;145.62;3,13,885;220;514.73;165.57;293.41;1,951.70;246780
5/11/2020;2.942;173750;38.79;298370;3.1135;140;15,587.10;227490;902.8;416.63;7040000;3,510.45;12,078.07;119.03;146.03;223.29;25.191;107650;88.13;141.6;3,11,934;180;513.76;166.1;294.68;1,946.80;297510
4/11/2020;3.046;145540;39.15;437000;3.1095;90;14,145.60;140800;873.2;402.19;6170000;3,443.44;11,777.02;114.95;140.33;216.39;23.893;101890;87.29;137.94;3,09,503;220;496.95;162.06;287.38;1,896.20;293950
3/11/2020;3.059;184780;37.66;410610;3.0935;110;14,019.90;108170;877.8;387.92;6730000;3,369.16;11,279.91;110.44;141.3;206.43;24.334;60020;82.28;130.2;3,10,659;350;487.22;152.42;265.3;1,910.40;171370
2/11/2020;3.244;156210;36.81;489200;3.081;60;13,561.40;97760;863.3;383.53;9430000;3,310.24;11,084.76;108.77;133.5;202.33;24.033;74900;81.22;125.81;3,06,375;190;484.12;150.22;261.36;1,892.50;164940
30/10/2020;3.354;146430;35.79;388970;3.0515;260;13,559.90;108770;852.4;382.41;2810000;3,269.96;11,052.95;108.86;129.35;202.47;23.646;80570;80.81;125.34;3,02,500;210;475.74;151.81;263.11;1,879.90;213170
29/10/2020;3.301;168760;36.17;568820;3.06;20;13,457.20;111230;853.8;386.76;3040000;3,310.11;11,350.74;115.32;136.94;204.72;23.36;102570;77.84;130.24;3,03,000;190;504.21;160.55;280.83;1,868.00;225160
28/10/2020;2.996;4960;37.39;489950;3.064;89550;13,278.90;144180;875;388.14;9960000;3,271.03;11,142.76;111.2;135.34;202.68;23.359;131770;75.54;126.27;3,01,740;500;486.24;158.14;267.67;1,879.20;297090
27/10/2020;3.019;57590;39.57;339540;3.0935;56270;13,657.80;128640;886.8;403.15;6290000;3,390.68;11,598.94;116.6;141.56;213.25;24.57;52480;79.94;133.97;3,10,540;160;488.93;164.32;283.29;1,911.90;153300
26/10/2020;3.024;35710;38.56;360180;3.0895;74730;13,061.60;89470;877.4;394.11;9060000;3,400.97;11,504.52;115.05;140.09;210.08;24.42;68930;79.21;131.41;3,12,735;310;488.24;160.35;277.11;1,905.70;166310
23/10/2020;2.971;73250;39.85;268930;3.129;50620;12,934.10;73940;906.7;408.52;8180000;3,465.39;11,692.57;115.04;140.21;216.23;24.675;52730;81.65;135.9;3,19,344;290;488.28;160.22;284.79;1,905.20;172960
22/10/2020;3.007;93190;40.64;307490;3.1535;74340;12,974.60;113310;884;414.05;12650000;3,453.49;11,662.91;115.75;141.93;214.89;24.709;74440;80.33;133.61;3,17,180;160;485.23;158.82;278.12;1,904.60;215580
21/10/2020;3.023;154370;40.03;366900;3.1985;80170;12,808.70;197720;893.9;391.2;13610000;3,435.56;11,665.37;116.87;140.88;214.8;25.241;77690;79.3;135.25;3,15,206;180;489.05;159.25;278.73;1,929.50;201270
20/10/2020;2.913;119810;41.46;24520;3.148;78890;11,913.50;94590;877.3;368.35;7460000;3,443.12;11,677.84;117.51;140.65;214.65;24.98;57370;77.55;136.46;3,15,375;160;525.42;160.85;267.56;1,915.40;163910
19/10/2020;2.795;150450;40.83;75340;3.086;53710;11,753.40;73040;863.5;379.19;6850000;3,426.92;11,634.35;115.98;143.61;214.22;24.698;63700;76.5;134.98;3,13,500;290;530.72;160.36;261.4;1,911.70;159850
16/10/2020;2.773;146430;40.88;96490;3.0675;49490;11,322.00;71420;869.3;365.17;7590000;3,483.81;11,852.17;119.02;146.56;219.66;24.405;50590;78.39;138.12;3,18,504;160;530.79;163.64;265.93;1,906.40;146910
15/10/2020;2.775;150330;40.96;248250;3.0855;73520;11,503.00;70840;861.3;377.45;7930000;3,483.34;11,898.57;120.71;149.63;219.66;24.224;72420;77.77;139.7;3,17,540;140;541.94;166.93;266.72;1,908.90;213570
14/10/2020;2.636;184590;41.04;328300;3.0505;44200;11,420.40;59120;863.4;379.15;8080000;3,488.67;11,985.36;121.19;153.77;220.86;24.395;63470;78.17;140.95;3,16,080;280;541.45;168.19;271.82;1,907.30;188300
13/10/2020;2.855;178430;40.2;375470;3.0445;60940;11,423.80;64670;873.3;381.23;7920000;3,511.93;12,083.17;121.1;148.88;222.86;24.129;94210;78.35;142.48;3,18,969;260;554.09;172.18;276.14;1,894.60;267540
12/10/2020;2.881;179700;39.43;322040;3.064;50420;11,533.90;84020;876.3;386.68;10390000;3,534.22;12,088.11;124.4;147.43;221.4;25.271;70140;78.23;142.26;3,24,560;170;539.81;172.15;275.75;1,928.90;157210
9/10/2020;2.741;207340;40.6;331700;3.0825;77720;11,054.20;70950;894.3;365.28;7850000;3,477.13;11,725.85;116.97;144.67;215.81;25.108;74750;75.52;137.63;3,23,470;190;539.44;164.33;264.45;1,926.20;229850
8/10/2020;2.627;198490;41.19;409790;3.042;60110;10,924.10;79780;864;350.83;6850000;3,446.83;11,550.94;114.97;141.97;210.58;23.876;46730;74.17;138.39;3,23,275;320;531.79;159.53;263.76;1,895.10;185450
7/10/2020;2.606;211070;39.95;433070;3.033;88200;10,670.90;49270;866.8;341.48;5770000;3,419.45;11,503.19;115.08;141.77;209.83;23.896;59070;72.96;139.64;3,19,571;210;534.66;159.78;258.12;1,890.80;188590
6/10/2020;2.52;149530;40.67;400530;2.9635;45410;10,602.60;69070;870.3;340.61;7320000;3,360.95;11,291.27;113.16;137.99;205.91;23.921;72230;72.55;137.37;3,15,350;280;505.87;155;258.66;1,908.80;219440
5/10/2020;2.615;195410;39.22;378580;2.963;56240;10,789.50;48860;904.7;353.28;4960000;3,408.63;11,509.06;116.5;141.89;210.38;24.56;50310;74.14;136.43;3,19,000;250;520.65;159.96;264.65;1,920.10;177590
2/10/2020;2.438;163730;37.05;391430;2.9775;112080;10,572.30;77940;891.4;345.68;7270000;3,348.44;11,255.69;113.02;138.36;206.19;24.029;66340;72.78;130.62;3,17,480;320;503.06;156.25;259.94;1,907.60;212730
1/10/2020;2.527;155890;38.72;443440;2.8655;116110;10,620.50;95330;906;353.07;7930000;3,380.80;11,583.20;116.79;149.39;212.46;24.254;71450;74.39;136.15;3,18,600;570;527.51;161.06;266.63;1,916.30;262090
30/09/2020;2.527;145930;40.22;340290;3.0325;81630;10,776.10;55550;909.2;359.39;5430000;3,363.00;11,418.06;115.81;143;210.33;23.494;90770;73.28;135.3;3,20,001;680;500.03;157.44;261.9;1,895.50;259870
29/09/2020;2.561;196450;39.29;379600;2.99;67930;10,840.90;59640;897.7;359.86;6260000;3,335.47;11,322.95;114.09;139.69;207.26;24.445;79190;73.3;132.26;3,15,891;610;493.48;157.24;261.79;1,903.20;217800
28/09/2020;2.101;3360;40.6;226430;2.988;280;10,693.20;72290;888.2;354.08;7770000;3,351.60;11,364.45;114.96;140.4;209.44;23.604;78580;72.93;130.35;3,20,061;490;490.65;158.7;256.82;1,882.30;235920
25/09/2020;2.139;40390;40.25;229030;2.9715;480;10,688.80;71430;849.2;351.63;8470000;3,298.46;11,151.13;112.28;135.78;207.82;23.093;92920;71.95;128.74;3,15,156;180;482.88;154.76;254.82;1,866.30;230860
24/09/2020;2.248;60480;40.31;269990;2.9675;180;10,739.40;82950;845.3;349.17;9400000;3,246.59;10,896.47;108.22;129.26;203.19;23.196;159010;71.14;123.48;3,13,780;300;473.08;150.99;249.53;1,876.90;345040
23/09/2020;2.125;100580;39.93;318750;2.9925;300;10,237.30;74950;850.8;319.95;13880000;3,236.92;10,833.33;107.12;126.79;200.59;23.105;151990;70.47;121.24;3,14,840;240;470.61;149.99;249.02;1,868.40;411560
22/09/2020;1.834;102270;39.6;23220;3.06;260;10,531.50;63520;866.2;344.03;9290000;3,315.57;11,186.37;111.81;141.41;207.42;24.523;109440;72.99;126.38;3,20,601;340;491.17;156.45;254.75;1,907.60;282710
21/09/2020;1.835;256630;39.31;66200;3.0315;210;10,416.80;109850;884.7;341.3;11410000;3,281.06;10,980.22;110.08;149.8;202.54;24.387;180810;71.51;125.17;3,19,534;470;487.35;148.02;248.15;1,910.60;386670
18/09/2020;2.048;146580;41.11;73760;3.114;160;10,933.00;63480;946.1;384.2;8950000;3,319.47;10,936.98;106.84;147.38;200.39;27.129;53090;72.55;121.89;3,27,601;750;469.96;147.75;252.53;1,962.10;176070
17/09/2020;2.042;238360;40.97;280670;3.0685;180;10,941.30;77220;938.7;388.97;12850000;3,357.01;11,080.95;110.34;141.14;202.91;27.1;95310;74.35;124.64;3,26,401;430;470.2;150.44;254.82;1,949.90;273140
16/09/2020;2.267;119390;40.16;367610;3.0585;200;10,949.50;94940;980.4;364.88;9060000;3,385.49;11,247.60;112.13;147.25;205.05;27.476;63700;75.6;125.14;3,29,801;630;483.86;153.91;263.52;1,970.50;298390
15/09/2020;2.362;114510;38.28;348860;3.061;320;10,785.30;91700;989.1;364.01;9060000;3,401.20;11,438.87;115.54;149.92;208.78;27.464;60450;76.76;129.91;3,28,804;350;495.99;157.81;272.42;1,966.20;239540
14/09/2020;2.31;151170;37.26;347560;3.065;370;10,675.30;96640;965.4;376.7;10340000;3,383.54;11,277.76;115.36;139.87;205.41;27.355;53420;75.44;128.72;3,29,725;510;476.26;155.15;266.15;1,963.70;200090
11/09/2020;2.269;123020;37.33;363790;3.036;300;10,390.20;62280;946;373.72;12530000;3,340.97;11,087.40;112;124.24;204.03;26.857;60570;75.79;121.64;3,27,115;400;482.03;155.81;266.61;1,947.90;205230
10/09/2020;2.323;139970;37.3;367560;2.9925;300;10,339.70;88010;947.2;367.92;16500000;3,339.19;11,154.12;113.49;123.78;205.37;27.291;86960;76.3;123.12;3,27,214;420;480.67;158.76;268.09;1,964.30;271480
9/09/2020;2.406;201390;38.05;455360;3.046;730;10,224.60;71370;930.7;351.1;14070000;3,398.96;11,395.85;117.32;122.09;211.29;27.083;60070;77.36;127.15;3,29,760;390;500.19;163.43;273.72;1,954.90;227180
4/09/2020;2.588;165240;39.77;444180;3.056;360;10,472.50;12500000;905.3;385.94;25200000;3,426.96;11,622.13;120.96;139.44;214.25;26.712;114600;79.06;126.22;3,27,401;430;516.05;164.73;282.73;1,934.30;304740
3/09/2020;2.487;146080;41.37;417630;2.9695;90;10,168.80;9650000;897;381.97;33590000;3,455.06;11,771.36;120.88;135.67;217.3;26.875;125570;81.48;130.15;3,27,360;620;525.75;168.4;291.12;1,937.80;303030
2/09/2020;2.486;257130;41.51;421770;3.015;120;11,413.30;20260000;912.3;439.08;30140000;3,580.84;12,420.54;131.4;149.12;231.65;27.395;126390;85.87;143.46;3,32,840;450;552.84;176.57;302.5;1,944.70;332590
1/09/2020;2.527;228380;42.76;285150;3.0225;170;11,914.90;580690;961.4;475.8;10420000;3,526.65;12,292.86;134.18;158.35;227.27;28.645;115760;82.75;138.21;3,27,440;340;556.55;174.96;295.44;1,978.90;304890
31/08/2020;2.63;203890;42.61;236880;3.0555;150;11,644.20;496140;947.4;433.9;7890000;3,500.31;12,110.70;129.04;166.11;225.53;28.594;91970;81.48;133.74;3,27,560;450;529.56;172.55;293.2;1,978.60;245110
28/08/2020;2.657;152900;42.97;272800;3.012;450;11,527.40;464940;949.1;395.11;6160000;3,508.01;11,995.85;124.81;147.56;228.91;27.79;103770;81.97;131.48;3,27,431;300;523.89;170.09;293.66;1,974.90;334100
27/08/2020;2.579;2600;43.04;320970;2.9755;870;11,327.40;560590;930.1;383.11;7030000;3,484.55;11,926.16;125.01;149.25;226.58;27.025;131420;81.43;126.28;3,25,659;580;526.27;170;293.22;1,932.60;467170
26/08/2020;2.461;37630;43.39;262240;2.9685;190;11,462.30;513060;947.3;385.96;6690000;3,478.73;11,971.94;126.52;143.54;221.15;27.449;137130;82.21;127.73;3,22,301;430;547.53;172.09;303.91;1,952.50;342210
25/08/2020;2.489;43870;43.35;330800;2.9415;390;11,324.80;594070;941.4;383.2;8280000;3,443.62;11,721.81;124.83;134.89;216.47;26.273;100450;80.29;127.5;3,19,970;330;490.58;167.32;280.82;1,923.10;274110
24/08/2020;2.513;101300;42.62;294730;2.9325;300;11,753.50;429130;931.7;407.7;6690000;3,431.28;11,626.17;125.86;134.28;213.69;26.607;122350;79.26;127.2;3,18,800;410;488.81;165.37;271.39;1,939.20;286260
21/08/2020;2.448;134960;42.34;345370;2.924;400;11,529.20;506380;932.8;387.99;7620000;3,397.16;11,555.16;124.37;136.67;213.02;26.732;160040;78.78;126.83;3,11,126;370;492.31;164.24;267.01;1,947.00;355070
20/08/2020;2.352;146660;42.58;27430;2.981;170;11,856.90;430930;933.7;416.05;6230000;3,385.51;11,477.05;118.28;133.46;214.58;27.147;153750;78.81;121.41;3,09,300;270;497.9;164.87;269.01;1,946.50;383340
19/08/2020;2.426;112840;42.93;81300;3.028;270;11,750.20;550260;962.7;407.44;8440000;3,374.85;11,318.64;115.71;125.24;209.7;27.34;212260;77.23;121.39;3,10,800;280;484.53;163.02;262.59;1,970.30;443260
18/08/2020;2.417;141590;42.89;111630;2.9805;470;11,947.60;606790;982.1;422.16;8180000;3,389.78;11,399.03;115.56;125.81;211.49;28.075;213360;77.79;122.61;3,13,419;220;491.87;165.62;262.34;2,013.10;361480
17/08/2020;2.339;143940;42.89;208430;2.909;190;12,282.60;628410;974.5;430.56;7830000;3,381.99;11,288.57;114.61;122.38;210.28;27.667;164740;75.81;123.37;3,10,220;410;482.35;159.12;261.16;1,998.70;289440
14/08/2020;2.356;229930;42.01;310870;2.868;90;11,750.80;435440;965.8;438.03;8670000;3,372.85;11,164.45;114.91;110.05;208.9;26.089;223220;75.23;115.64;3,16,251;220;482.68;157.4;261.24;1,949.80;241800
13/08/2020;2.182;173310;42.24;329510;2.816;240;11,770.90;545670;989.9;424.31;12040000;3,373.43;11,178.37;115.01;108.07;208.7;27.718;245900;75.83;114.43;3,18,114;270;481.33;158.05;261.3;1,970.40;349890
12/08/2020;2.152;175920;42.67;397830;2.899;220;11,557.20;549590;966.1;387.12;8590000;3,380.35;11,157.72;113.01;103.65;209.19;25.979;241930;75.36;114.4;3,20,000;380;475.47;158.11;259.89;1,949.00;459840
11/08/2020;2.171;166070;41.61;432840;2.884;100;11,390.40;615900;978.4;379.01;9440000;3,333.69;10,876.08;109.38;91.63;203.38;26.049;355280;74.03;108.5;3,19,380;500;466.93;154.03;256.13;1,946.30;565000
10/08/2020;2.153;207910;41.94;367800;2.8705;100;11,889.20;564110;1,009.40;395.53;8010000;3,360.47;11,085.17;112.73;94.57;208.25;29.261;242860;74.84;111.65;3,18,830;440;483.38;157.41;263;2,039.70;251310
7/08/2020;2.238;206250;41.22;399000;2.802;310;11,592.00;517000;977.4;379.57;8340000;3,351.28;11,139.39;111.11;96.85;212.48;27.54;283920;74.92;112;3,14,334;440;494.73;158.37;268.44;2,028.00;398130
6/08/2020;2.165;161990;41.95;359610;2.919;290;11,757.10;554850;1,020.80;394.83;7920000;3,349.16;11,267.08;113.9;99.31;216.35;28.4;236120;75.25;113.36;3,07,455;440;509.08;161.25;265.28;2,069.40;312760
5/08/2020;2.191;182430;42.19;491270;2.925;30;11,735.10;570830;994.9;400.79;8740000;3,327.77;11,125.44;110.06;99;212.94;26.89;212520;73.95;112.87;3,05,200;560;502.11;160.25;249.12;2,049.30;366380
4/08/2020;2.193;230890;41.7;451580;2.903;50;11,184.70;485790;961;389.62;9840000;3,306.51;11,096.54;109.67;99.13;213.29;26.028;157040;73.67;112.28;3,00,330;270;509.64;156.94;249.83;2,021.00;274420
3/08/2020;2.101;381970;41.01;338330;2.9205;40;11,224.40;470240;938;385.8;9920000;3,294.61;11,055.08;108.94;99;216.54;24.417;78820;74.14;110.1;2,98,800;470;498.62;155.59;251.96;1,986.30;178750
31/07/2020;1.799;112250;40.27;318790;2.877;360;11,333.40;530950;919.7;346.51;8690000;3,271.12;10,905.88;106.26;95.38;205.01;24.216;139820;74.4;106.15;2,93,631;280;488.88;158.23;253.67;1,985.90;279320
30/07/2020;1.829;165710;39.92;487330;2.922;310;11,096.20;501140;920.55;334.87;9070000;3,246.22;10,715.51;96.19;99.17;203.9;23.362;154860;76.92;106.14;2,91,362;240;485.8;152.59;234.5;1,966.80;271380
29/07/2020;1.854;4060;41.27;295860;2.919;57120;11,105.90;576830;959.35;317.82;8720000;3,258.44;10,662.98;95.04;99.94;204.06;24.321;138900;76.18;104.65;2,94,496;250;484.48;151.68;233.29;1,953.40;209840
28/07/2020;1.8;32530;41.04;276800;2.9175;70940;10,908.50;658370;987.65;316.96;9910000;3,218.44;10,532.50;93.25;98.43;202.02;24.3;253670;75.18;102.15;2,90,940;310;488.51;150.02;230.12;1,944.60;434450
27/07/2020;1.734;37480;41.6;377710;2.8975;59870;11,022.80;908990;995.9;321.8;13730000;3,239.41;10,674.38;94.81;102.64;203.85;24.501;188890;76.47;104.21;2,88,107;350;495.65;152.76;233.5;1,931.00;428230
24/07/2020;1.808;71800;41.29;353160;2.8925;80310;9,546.40;359160;955.35;279.33;7170000;3,215.63;10,483.13;92.61;94.47;201.3;22.85;111990;75.41;101.94;2,91,621;340;480.45;150.45;230.71;1,897.50;300170
23/07/2020;1.785;122590;41.07;389410;2.9385;56700;9,599.60;425660;949.55;275.34;8790000;3,235.66;10,580.59;92.84;100.87;202.54;22.988;182280;75.84;101.3;2,89,436;260;477.58;149.33;232.6;1,890.00;418750
22/07/2020;1.681;118420;41.9;333650;2.9245;72710;9,513.70;386000;962.4;263.28;6680000;3,276.02;10,870.75;97.27;106.16;211.75;23.144;202390;78.24;104.39;2,87,961;220;489.82;155;239.87;1,865.10;382230
21/07/2020;1.675;131340;41.96;25620;2.958;51620;9,387.30;458990;926.85;245.53;6290000;3,257.30;10,833.07;97;104.56;208.75;21.557;142780;77.8;103.29;2,88,201;460;490.1;156.91;241.75;1,843.90;271090
20/07/2020;1.641;165620;40.81;60180;2.9155;59310;9,162.40;312980;862.8;236.1;5360000;3,251.84;10,952.08;98.36;109.53;211.6;20.192;80320;78.19;105.11;2,85,590;220;502.41;159.84;245.42;1,817.40;177740
17/07/2020;1.718;110720;40.59;88220;2.9045;49750;9,155.80;310920;850.9;232.75;5880000;3,224.73;10,645.22;96.33;100.06;202.88;19.764;56420;75.84;102.02;2,86,140;260;492.99;148.1;242.03;1,810.00;167010
16/07/2020;1.723;136970;40.75;200100;2.9015;71220;9,135.30;429040;833.7;233.65;6630000;3,215.57;10,626.46;96.52;100.04;203.92;19.573;54370;75.75;101.35;2,86,271;280;527.39;150;240.93;1,800.30;196570
15/07/2020;1.778;93860;41.2;352540;2.885;86430;9,198.70;429840;846.35;238.62;7350000;3,226.56;10,701.68;97.72;103.07;208.04;19.761;58390;75.84;102.27;2,85,520;450;523.26;150.44;240.28;1,813.80;183060
14/07/2020;1.746;138350;40.29;426970;2.9325;83110;9,253.40;453830;843.85;240.5;7070000;3,197.52;10,689.52;97.06;101.12;208.35;19.53;73780;76.04;103.77;2,84,780;430;524.88;154.2;239.73;1,813.40;253210
13/07/2020;1.739;158850;40.1;370720;2.955;104540;9,243.60;456870;849.9;239.73;8320000;3,155.22;10,602.21;95.48;99.8;207.07;19.788;85990;75.61;100.52;2,76,015;500;525.5;155.2;239;1,814.10;230400
10/07/2020;1.805;166220;40.55;393150;2.8975;81460;9,285.10;418470;841.5;241.26;6840000;3,185.04;10,836.33;95.92;102.98;213.67;19.053;62080;76.95;104.79;2,73,900;330;548.73;160;245.07;1,801.90;223830
9/07/2020;1.779;179260;39.62;367390;2.8385;78980;9,235.70;444270;853.55;242.02;9020000;3,152.05;10,754.59;95.68;92.95;214.32;18.962;102760;75.93;105.09;2,68,780;390;507.76;159.13;244.5;1,803.80;283370
8/07/2020;1.824;187550;40.9;286740;2.824;59180;9,429.90;509940;881.7;246.99;12980000;3,169.94;10,666.70;95.34;91.06;212.83;19.161;84230;75.18;102.16;2,71,770;270;502.78;154.06;243.58;1,820.60;247500
7/07/2020;1.876;203760;40.62;256600;2.797;62730;9,256.00;420550;861.6;239.25;6260000;3,145.32;10,524.01;93.17;92.66;208.25;18.699;71670;74.5;98.72;2,71,640;410;493.16;150.01;240.86;1,809.90;221730
2/07/2020;1.734;142220;40.65;347100;2.7485;66230;9,085.10;483100;827.65;226.42;7280000;3,130.01;10,341.89;91.03;80.58;206.26;18.322;49860;73.5;96.12;2,67,551;470;476.89;144.51;233.42;1,790.00;186310
1/07/2020;1.671;173540;39.82;407170;2.734;76630;9,229.90;366780;836.45;230.95;6310000;3,115.86;10,279.25;91.03;74.64;204.7;18.218;86820;72.1;95.3;2,67,020;390;485.64;143.94;237.55;1,779.90;263250
30/06/2020;1.751;186910;39.27;370060;2.7285;69030;9,135.40;381730;852.6;225.63;5600000;3,100.29;10,156.85;91.2;71.99;203.51;18.637;75090;70.9;94.98;2,67,300;520;455.04;137.94;227.07;1,800.50;199420
29/06/2020;1.709;273250;39.7;343910;2.6925;61500;9,185.40;401120;832.3;227.87;6800000;3,053.24;9,961.16;90.44;67.29;198.44;18.064;50250;69.86;92;2,65,219;390;447.24;134.02;220.64;1,781.20;130510
26/06/2020;1.495;7250;38.49;356710;2.6715;900;9,160.00;489840;804;229.67;6960000;3,009.05;9,849.36;88.41;63.98;196.33;18.168;37220;68.13;91.55;2,63,400;790;443.4;134.64;216.08;1,780.30;201230
25/06/2020;1.482;62680;38.72;451640;2.6725;270;9,247.50;524450;809.4;232.56;6480000;3,083.76;10,101.83;91.21;65.73;200.34;17.895;46320;72.06;94.9;2,67,840;410;465.91;137.73;235.68;1,770.60;152200
24/06/2020;1.597;43230;38.01;499490;2.654;310;9,302.00;515780;796.95;234.75;9130000;3,050.33;10,002.70;90.02;64.06;197.84;17.67;71470;71.64;92.36;2,66,440;730;457.85;136.72;234.02;1,775.10;239530
23/06/2020;1.637;85190;40.37;368730;2.664;510;9,624.60;375490;843.85;243.2;5160000;3,131.29;10,209.82;91.63;66.79;201.91;18.063;75910;73.2;94.5;2,72,700;880;466.26;138.22;242.24;1,782.00;194680
22/06/2020;1.664;121430;40.46;29890;2.6575;170;9,683.70;523320;844.5;243.25;7930000;3,117.86;10,130.33;89.72;66.29;200.57;17.902;75210;72.53;95.27;2,72,000;850;468.04;135.69;239.22;1,766.40;228680
19/06/2020;1.669;123840;39.75;64110;2.621;300;9,314.00;478490;824.6;229.11;5560000;3,097.74;10,008.64;87.43;66.73;195.15;17.847;64570;71.23;92.61;2,71,600;910;453.72;133.75;238.79;1,753.00;181150
18/06/2020;1.638;124790;38.84;113380;2.6015;530;9,388.10;391670;814.7;231.34;4960000;3,115.34;10,012.05;87.93;66.93;196.32;17.508;47760;71.71;92.18;2,73,000;760;449.87;132.7;235.94;1,731.10;155910
17/06/2020;1.638;150270;37.96;239520;2.601;360;9,464.60;446450;833.8;233.88;5940000;3,113.49;9,982.48;87.9;66.12;194.24;17.775;43100;72.63;92.36;2,75,000;820;447.77;132.05;235.53;1,735.60;140070
16/06/2020;1.614;167100;38.38;366320;2.577;780;9,523.50;545470;841.25;235.36;7030000;3,124.74;9,949.37;88.02;65.48;193.57;17.652;65040;72.32;90.69;2,73,480;950;436.13;130.76;235.65;1,736.50;182420
15/06/2020;1.669;191890;37.12;387550;2.5785;380;9,425.40;750900;831.05;230.93;10180000;3,066.59;9,776.89;85.75;66.06;188.94;17.399;75740;71.04;91.74;2,71,956;810;425.5;128.63;232.5;1,727.20;200230
12/06/2020;1.731;148100;36.26;406510;2.6105;2170;9,466.60;529280;820.4;237.54;7340000;3,041.31;9,663.77;84.7;62.35;187.74;17.482;60630;70.65;89.33;2,71,515;640;418.07;127.25;228.58;1,737.30;151400
11/06/2020;1.813;213620;36.34;513910;2.5955;110;9,283.20;919300;812.55;230.71;12400000;3,002.10;9,588.48;83.97;64.86;186.27;17.889;90450;70.09;87.96;2,67,729;910;425.56;127.9;224.43;1,739.80;205350
